Review,Liked,Bert_Loss,Bert_Logits,Bert_Labels,RoBerta_Loss,RoBerta_Logits,RoBert_Labels,Albert_Loss,Albert_Logits,Albert_Labels
The bus boy on the other hand was so rude.,0,"tensor(0.9018, grad_fn=<NllLossBackward>)","tensor([[0.2648, 0.6459]], grad_fn=<AddmmBackward>)",1,"tensor(0.6448, grad_fn=<NllLossBackward>)","tensor([[-0.0178, -0.1170]], grad_fn=<AddmmBackward>)",0,"tensor(0.9690, grad_fn=<NllLossBackward>)","tensor([[-0.0371,  0.4548]], grad_fn=<AddmmBackward>)",1
"By this point, my friends and I had basically figured out this place was a joke and didn't mind making it publicly and loudly known.",0,"tensor(1.0187, grad_fn=<NllLossBackward>)","tensor([[0.2170, 0.7878]], grad_fn=<AddmmBackward>)",1,"tensor(0.6433, grad_fn=<NllLossBackward>)","tensor([[-0.0242, -0.1266]], grad_fn=<AddmmBackward>)",0,"tensor(1.0056, grad_fn=<NllLossBackward>)","tensor([[-0.0453,  0.5048]], grad_fn=<AddmmBackward>)",1
"Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.",1,"tensor(0.4372, grad_fn=<NllLossBackward>)","tensor([[0.2039, 0.8048]], grad_fn=<AddmmBackward>)",1,"tensor(0.7427, grad_fn=<NllLossBackward>)","tensor([[ 0.0027, -0.0941]], grad_fn=<AddmmBackward>)",0,"tensor(0.4602, grad_fn=<NllLossBackward>)","tensor([[-0.1197,  0.4176]], grad_fn=<AddmmBackward>)",1
"And considering the two of us left there very full and happy for about $20, you just can't go wrong.",1,"tensor(0.4357, grad_fn=<NllLossBackward>)","tensor([[0.1927, 0.7978]], grad_fn=<AddmmBackward>)",1,"tensor(0.7513, grad_fn=<NllLossBackward>)","tensor([[-0.0091, -0.1222]], grad_fn=<AddmmBackward>)",0,"tensor(0.4578, grad_fn=<NllLossBackward>)","tensor([[-0.0877,  0.4560]], grad_fn=<AddmmBackward>)",1
All the bread is made in-house!,1,"tensor(0.4396, grad_fn=<NllLossBackward>)","tensor([[0.2520, 0.8461]], grad_fn=<AddmmBackward>)",1,"tensor(0.7377, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.0890]], grad_fn=<AddmmBackward>)",0,"tensor(0.4991, grad_fn=<NllLossBackward>)","tensor([[-0.3178,  0.1172]], grad_fn=<AddmmBackward>)",1
The only downside is the service.,0,"tensor(0.9739, grad_fn=<NllLossBackward>)","tensor([[0.2590, 0.7587]], grad_fn=<AddmmBackward>)",1,"tensor(0.6487, grad_fn=<NllLossBackward>)","tensor([[-0.0210, -0.1119]], grad_fn=<AddmmBackward>)",0,"tensor(1.0608, grad_fn=<NllLossBackward>)","tensor([[-0.2960,  0.3399]], grad_fn=<AddmmBackward>)",1
"Also, the fries are without a doubt the worst fries I've ever had.",0,"tensor(1.0359, grad_fn=<NllLossBackward>)","tensor([[0.2475, 0.8451]], grad_fn=<AddmmBackward>)",1,"tensor(0.6408, grad_fn=<NllLossBackward>)","tensor([[-0.0228, -0.1302]], grad_fn=<AddmmBackward>)",0,"tensor(0.9737, grad_fn=<NllLossBackward>)","tensor([[-0.1668,  0.3326]], grad_fn=<AddmmBackward>)",1
Service was exceptional and food was a good as all the reviews.,1,"tensor(0.4278, grad_fn=<NllLossBackward>)","tensor([[0.1301, 0.7578]], grad_fn=<AddmmBackward>)",1,"tensor(0.7318, grad_fn=<NllLossBackward>)","tensor([[-0.0120, -0.0878]], grad_fn=<AddmmBackward>)",0,"tensor(0.5987, grad_fn=<NllLossBackward>)","tensor([[-0.1643,  0.0344]], grad_fn=<AddmmBackward>)",1
"A couple of months later, I returned and had an amazing meal.",1,"tensor(0.4087, grad_fn=<NllLossBackward>)","tensor([[0.1883, 0.8717]], grad_fn=<AddmmBackward>)",1,"tensor(0.7467, grad_fn=<NllLossBackward>)","tensor([[-0.0110, -0.1154]], grad_fn=<AddmmBackward>)",0,"tensor(0.4377, grad_fn=<NllLossBackward>)","tensor([[-0.1252,  0.4743]], grad_fn=<AddmmBackward>)",1
Favorite place in town for shawarrrrrrma!!!!!!,1,"tensor(0.4831, grad_fn=<NllLossBackward>)","tensor([[0.2798, 0.7562]], grad_fn=<AddmmBackward>)",1,"tensor(0.7377, grad_fn=<NllLossBackward>)","tensor([[-0.0008, -0.0880]], grad_fn=<AddmmBackward>)",0,"tensor(0.5223, grad_fn=<NllLossBackward>)","tensor([[-0.0969,  0.2802]], grad_fn=<AddmmBackward>)",1
The black eyed peas and sweet potatoes... UNREAL!,1,"tensor(0.4803, grad_fn=<NllLossBackward>)","tensor([[0.2675, 0.7512]], grad_fn=<AddmmBackward>)",1,"tensor(0.7394, grad_fn=<NllLossBackward>)","tensor([[ 0.0066, -0.0838]], grad_fn=<AddmmBackward>)",0,"tensor(0.5222, grad_fn=<NllLossBackward>)","tensor([[-0.0967,  0.2807]], grad_fn=<AddmmBackward>)",1
You won't be disappointed.,1,"tensor(0.4169, grad_fn=<NllLossBackward>)","tensor([[0.2502, 0.9094]], grad_fn=<AddmmBackward>)",1,"tensor(0.7507, grad_fn=<NllLossBackward>)","tensor([[-0.0095, -0.1216]], grad_fn=<AddmmBackward>)",0,"tensor(0.5032, grad_fn=<NllLossBackward>)","tensor([[-0.2811,  0.1437]], grad_fn=<AddmmBackward>)",1
"They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.",1,"tensor(0.4372, grad_fn=<NllLossBackward>)","tensor([[0.1555, 0.7564]], grad_fn=<AddmmBackward>)",1,"tensor(0.7446, grad_fn=<NllLossBackward>)","tensor([[-0.0061, -0.1065]], grad_fn=<AddmmBackward>)",0,"tensor(0.4570, grad_fn=<NllLossBackward>)","tensor([[-0.1182,  0.4277]], grad_fn=<AddmmBackward>)",1
"I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.",0,"tensor(0.9629, grad_fn=<NllLossBackward>)","tensor([[0.1971, 0.6791]], grad_fn=<AddmmBackward>)",1,"tensor(0.6494, grad_fn=<NllLossBackward>)","tensor([[-0.0173, -0.1068]], grad_fn=<AddmmBackward>)",0,"tensor(1.0050, grad_fn=<NllLossBackward>)","tensor([[-0.0988,  0.4504]], grad_fn=<AddmmBackward>)",1
When my mom and I got home she immediately got sick and she only had a few bites of salad.,0,"tensor(0.9455, grad_fn=<NllLossBackward>)","tensor([[0.1449, 0.5986]], grad_fn=<AddmmBackward>)",1,"tensor(0.6354, grad_fn=<NllLossBackward>)","tensor([[-0.0022, -0.1212]], grad_fn=<AddmmBackward>)",0,"tensor(1.0233, grad_fn=<NllLossBackward>)","tensor([[-0.0851,  0.4928]], grad_fn=<AddmmBackward>)",1
The servers are not pleasant to deal with and they don't always honor Pizza Hut coupons.,0,"tensor(1.0118, grad_fn=<NllLossBackward>)","tensor([[0.1804, 0.7403]], grad_fn=<AddmmBackward>)",1,"tensor(0.6381, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1160]], grad_fn=<AddmmBackward>)",0,"tensor(0.9409, grad_fn=<NllLossBackward>)","tensor([[-0.0407,  0.4054]], grad_fn=<AddmmBackward>)",1
"Both of them were truly unbelievably good, and I am so glad we went back.",1,"tensor(0.4202, grad_fn=<NllLossBackward>)","tensor([[0.1959, 0.8455]], grad_fn=<AddmmBackward>)",1,"tensor(0.7474, grad_fn=<NllLossBackward>)","tensor([[-0.0183, -0.1240]], grad_fn=<AddmmBackward>)",0,"tensor(0.5207, grad_fn=<NllLossBackward>)","tensor([[-0.0769,  0.3040]], grad_fn=<AddmmBackward>)",1
"We had fantastic service, and were pleased by the atmosphere.",1,"tensor(0.4425, grad_fn=<NllLossBackward>)","tensor([[0.1823, 0.7682]], grad_fn=<AddmmBackward>)",1,"tensor(0.7470, grad_fn=<NllLossBackward>)","tensor([[-0.0023, -0.1072]], grad_fn=<AddmmBackward>)",0,"tensor(0.5350, grad_fn=<NllLossBackward>)","tensor([[-0.1234,  0.2228]], grad_fn=<AddmmBackward>)",1
Everything was gross.,0,"tensor(1.0111, grad_fn=<NllLossBackward>)","tensor([[0.2342, 0.7930]], grad_fn=<AddmmBackward>)",1,"tensor(0.6385, grad_fn=<NllLossBackward>)","tensor([[-0.0151, -0.1276]], grad_fn=<AddmmBackward>)",0,"tensor(0.9357, grad_fn=<NllLossBackward>)","tensor([[-0.1730,  0.2646]], grad_fn=<AddmmBackward>)",1
I love this place.,1,"tensor(0.4050, grad_fn=<NllLossBackward>)","tensor([[0.1662, 0.8609]], grad_fn=<AddmmBackward>)",1,"tensor(0.7503, grad_fn=<NllLossBackward>)","tensor([[-0.0160, -0.1273]], grad_fn=<AddmmBackward>)",0,"tensor(0.5019, grad_fn=<NllLossBackward>)","tensor([[-0.1628,  0.2650]], grad_fn=<AddmmBackward>)",1
Great service and food.,1,"tensor(0.4614, grad_fn=<NllLossBackward>)","tensor([[0.2361, 0.7701]], grad_fn=<AddmmBackward>)",1,"tensor(0.7424, grad_fn=<NllLossBackward>)","tensor([[-0.0093, -0.1054]], grad_fn=<AddmmBackward>)",0,"tensor(0.5784, grad_fn=<NllLossBackward>)","tensor([[-0.2217,  0.0227]], grad_fn=<AddmmBackward>)",1
First - the bathrooms at this location were dirty- Seat covers were not replenished & just plain yucky!!!,0,"tensor(0.8651, grad_fn=<NllLossBackward>)","tensor([[0.2889, 0.6074]], grad_fn=<AddmmBackward>)",1,"tensor(0.6431, grad_fn=<NllLossBackward>)","tensor([[ 0.0010, -0.1017]], grad_fn=<AddmmBackward>)",0,"tensor(0.9314, grad_fn=<NllLossBackward>)","tensor([[0.0454, 0.4760]], grad_fn=<AddmmBackward>)",1
"The burger... I got the ""Gold Standard"" a $17 burger and was kind of disappointed.",0,"tensor(0.9823, grad_fn=<NllLossBackward>)","tensor([[0.1119, 0.6252]], grad_fn=<AddmmBackward>)",1,"tensor(0.6366, grad_fn=<NllLossBackward>)","tensor([[-0.0040, -0.1204]], grad_fn=<AddmmBackward>)",0,"tensor(0.9311, grad_fn=<NllLossBackward>)","tensor([[0.0347, 0.4648]], grad_fn=<AddmmBackward>)",1
"OMG, the food was delicioso!",1,"tensor(0.5569, grad_fn=<NllLossBackward>)","tensor([[0.3494, 0.6434]], grad_fn=<AddmmBackward>)",1,"tensor(0.7360, grad_fn=<NllLossBackward>)","tensor([[-0.0038, -0.0877]], grad_fn=<AddmmBackward>)",0,"tensor(0.5594, grad_fn=<NllLossBackward>)","tensor([[-0.1302,  0.1581]], grad_fn=<AddmmBackward>)",1
There is nothing authentic about this place.,0,"tensor(0.9374, grad_fn=<NllLossBackward>)","tensor([[0.2778, 0.7182]], grad_fn=<AddmmBackward>)",1,"tensor(0.6394, grad_fn=<NllLossBackward>)","tensor([[-0.0150, -0.1256]], grad_fn=<AddmmBackward>)",0,"tensor(0.9594, grad_fn=<NllLossBackward>)","tensor([[-0.1593,  0.3170]], grad_fn=<AddmmBackward>)",1
the spaghetti is nothing special whatsoever.,0,"tensor(0.9572, grad_fn=<NllLossBackward>)","tensor([[0.2910, 0.7637]], grad_fn=<AddmmBackward>)",1,"tensor(0.6452, grad_fn=<NllLossBackward>)","tensor([[-0.0182, -0.1164]], grad_fn=<AddmmBackward>)",0,"tensor(0.9628, grad_fn=<NllLossBackward>)","tensor([[-0.1921,  0.2897]], grad_fn=<AddmmBackward>)",1
"Of all the dishes, the salmon was the best, but all were great.",1,"tensor(0.4377, grad_fn=<NllLossBackward>)","tensor([[0.1878, 0.7872]], grad_fn=<AddmmBackward>)",1,"tensor(0.7447, grad_fn=<NllLossBackward>)","tensor([[-0.0052, -0.1059]], grad_fn=<AddmmBackward>)",0,"tensor(0.5209, grad_fn=<NllLossBackward>)","tensor([[-0.0630,  0.3175]], grad_fn=<AddmmBackward>)",1
The vegetables are so fresh and the sauce feels like authentic Thai.,1,"tensor(0.4138, grad_fn=<NllLossBackward>)","tensor([[0.1855, 0.8538]], grad_fn=<AddmmBackward>)",1,"tensor(0.7567, grad_fn=<NllLossBackward>)","tensor([[-0.0056, -0.1290]], grad_fn=<AddmmBackward>)",0,"tensor(0.5385, grad_fn=<NllLossBackward>)","tensor([[-0.1068,  0.2308]], grad_fn=<AddmmBackward>)",1
It's worth driving up from Tucson!,1,"tensor(0.4598, grad_fn=<NllLossBackward>)","tensor([[0.2728, 0.8112]], grad_fn=<AddmmBackward>)",1,"tensor(0.7452, grad_fn=<NllLossBackward>)","tensor([[ 0.0050, -0.0966]], grad_fn=<AddmmBackward>)",0,"tensor(0.5863, grad_fn=<NllLossBackward>)","tensor([[-0.0858,  0.1407]], grad_fn=<AddmmBackward>)",1
The selection was probably the worst I've seen in Vegas.....there was none.,0,"tensor(0.9841, grad_fn=<NllLossBackward>)","tensor([[0.1823, 0.6984]], grad_fn=<AddmmBackward>)",1,"tensor(0.6410, grad_fn=<NllLossBackward>)","tensor([[-0.0121, -0.1192]], grad_fn=<AddmmBackward>)",0,"tensor(0.9654, grad_fn=<NllLossBackward>)","tensor([[-0.0854,  0.4006]], grad_fn=<AddmmBackward>)",1
Pretty good beer selection too.,1,"tensor(0.4573, grad_fn=<NllLossBackward>)","tensor([[0.2162, 0.7612]], grad_fn=<AddmmBackward>)",1,"tensor(0.7484, grad_fn=<NllLossBackward>)","tensor([[-0.0095, -0.1171]], grad_fn=<AddmmBackward>)",0,"tensor(0.5584, grad_fn=<NllLossBackward>)","tensor([[-0.1527,  0.1378]], grad_fn=<AddmmBackward>)",1
"This place is like Chipotle, but BETTER.",1,"tensor(0.4643, grad_fn=<NllLossBackward>)","tensor([[0.2653, 0.7914]], grad_fn=<AddmmBackward>)",1,"tensor(0.7554, grad_fn=<NllLossBackward>)","tensor([[-0.0053, -0.1261]], grad_fn=<AddmmBackward>)",0,"tensor(0.4718, grad_fn=<NllLossBackward>)","tensor([[-0.0859,  0.4200]], grad_fn=<AddmmBackward>)",1
"Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!",1,"tensor(0.5389, grad_fn=<NllLossBackward>)","tensor([[0.2224, 0.5592]], grad_fn=<AddmmBackward>)",1,"tensor(0.7392, grad_fn=<NllLossBackward>)","tensor([[ 0.0048, -0.0854]], grad_fn=<AddmmBackward>)",0,"tensor(0.4250, grad_fn=<NllLossBackward>)","tensor([[-0.0860,  0.5497]], grad_fn=<AddmmBackward>)",1
5 stars for the brick oven bread app!,1,"tensor(0.5860, grad_fn=<NllLossBackward>)","tensor([[0.3872, 0.6144]], grad_fn=<AddmmBackward>)",1,"tensor(0.7414, grad_fn=<NllLossBackward>)","tensor([[-0.0016, -0.0959]], grad_fn=<AddmmBackward>)",0,"tensor(0.5351, grad_fn=<NllLossBackward>)","tensor([[-0.3003,  0.0455]], grad_fn=<AddmmBackward>)",1
"I have eaten here multiple times, and each time the food was delicious.",1,"tensor(0.4464, grad_fn=<NllLossBackward>)","tensor([[0.2085, 0.7835]], grad_fn=<AddmmBackward>)",1,"tensor(0.7443, grad_fn=<NllLossBackward>)","tensor([[-0.0171, -0.1169]], grad_fn=<AddmmBackward>)",0,"tensor(0.5408, grad_fn=<NllLossBackward>)","tensor([[-0.0140,  0.3182]], grad_fn=<AddmmBackward>)",1
We sat another ten minutes and finally gave up and left.,0,"tensor(0.9871, grad_fn=<NllLossBackward>)","tensor([[0.2195, 0.7403]], grad_fn=<AddmmBackward>)",1,"tensor(0.6400, grad_fn=<NllLossBackward>)","tensor([[-0.0075, -0.1166]], grad_fn=<AddmmBackward>)",0,"tensor(0.9939, grad_fn=<NllLossBackward>)","tensor([[-0.1767,  0.3550]], grad_fn=<AddmmBackward>)",1
He was terrible!,0,"tensor(0.8381, grad_fn=<NllLossBackward>)","tensor([[0.3640, 0.6355]], grad_fn=<AddmmBackward>)",1,"tensor(0.6497, grad_fn=<NllLossBackward>)","tensor([[-0.0034, -0.0923]], grad_fn=<AddmmBackward>)",0,"tensor(0.9108, grad_fn=<NllLossBackward>)","tensor([[-0.1423,  0.2540]], grad_fn=<AddmmBackward>)",1
Everyone is treated equally special.,1,"tensor(0.4239, grad_fn=<NllLossBackward>)","tensor([[0.2510, 0.8898]], grad_fn=<AddmmBackward>)",1,"tensor(0.7463, grad_fn=<NllLossBackward>)","tensor([[-0.0094, -0.1130]], grad_fn=<AddmmBackward>)",0,"tensor(0.4655, grad_fn=<NllLossBackward>)","tensor([[-0.2057,  0.3171]], grad_fn=<AddmmBackward>)",1
It shouldn't take 30 min for pancakes and eggs.,0,"tensor(0.8118, grad_fn=<NllLossBackward>)","tensor([[0.3629, 0.5876]], grad_fn=<AddmmBackward>)",1,"tensor(0.6393, grad_fn=<NllLossBackward>)","tensor([[-0.0026, -0.1135]], grad_fn=<AddmmBackward>)",0,"tensor(0.9365, grad_fn=<NllLossBackward>)","tensor([[-0.1283,  0.3107]], grad_fn=<AddmmBackward>)",1
It was delicious!!!,1,"tensor(0.4874, grad_fn=<NllLossBackward>)","tensor([[0.2626, 0.7277]], grad_fn=<AddmmBackward>)",1,"tensor(0.7390, grad_fn=<NllLossBackward>)","tensor([[ 0.0002, -0.0895]], grad_fn=<AddmmBackward>)",0,"tensor(0.5164, grad_fn=<NllLossBackward>)","tensor([[-0.2044,  0.1872]], grad_fn=<AddmmBackward>)",1
"On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.",1,"tensor(0.4871, grad_fn=<NllLossBackward>)","tensor([[0.2643, 0.7302]], grad_fn=<AddmmBackward>)",1,"tensor(0.7485, grad_fn=<NllLossBackward>)","tensor([[-0.0083, -0.1161]], grad_fn=<AddmmBackward>)",0,"tensor(0.5017, grad_fn=<NllLossBackward>)","tensor([[-0.0286,  0.3999]], grad_fn=<AddmmBackward>)",1
"Sadly, Gordon Ramsey's Steak is a place we shall sharply avoid during our next trip to Vegas.",0,"tensor(1.0202, grad_fn=<NllLossBackward>)","tensor([[0.3361, 0.9093]], grad_fn=<AddmmBackward>)",1,"tensor(0.6422, grad_fn=<NllLossBackward>)","tensor([[-0.0050, -0.1097]], grad_fn=<AddmmBackward>)",0,"tensor(1.0547, grad_fn=<NllLossBackward>)","tensor([[-0.1493,  0.4772]], grad_fn=<AddmmBackward>)",1
As always the evening was wonderful and the food delicious!,1,"tensor(0.4802, grad_fn=<NllLossBackward>)","tensor([[0.2880, 0.7718]], grad_fn=<AddmmBackward>)",1,"tensor(0.7329, grad_fn=<NllLossBackward>)","tensor([[ 0.0011, -0.0769]], grad_fn=<AddmmBackward>)",0,"tensor(0.6396, grad_fn=<NllLossBackward>)","tensor([[-0.1040,  0.0062]], grad_fn=<AddmmBackward>)",1
Best fish I've ever had in my life!,1,"tensor(0.4719, grad_fn=<NllLossBackward>)","tensor([[0.2808, 0.7865]], grad_fn=<AddmmBackward>)",1,"tensor(0.7419, grad_fn=<NllLossBackward>)","tensor([[ 0.0001, -0.0950]], grad_fn=<AddmmBackward>)",0,"tensor(0.5300, grad_fn=<NllLossBackward>)","tensor([[-0.1492,  0.2091]], grad_fn=<AddmmBackward>)",1
(The bathroom is just next door and very nice.),1,"tensor(0.5836, grad_fn=<NllLossBackward>)","tensor([[0.3131, 0.5458]], grad_fn=<AddmmBackward>)",1,"tensor(0.7302, grad_fn=<NllLossBackward>)","tensor([[-0.0235, -0.0962]], grad_fn=<AddmmBackward>)",0,"tensor(0.5224, grad_fn=<NllLossBackward>)","tensor([[-0.0310,  0.3456]], grad_fn=<AddmmBackward>)",1
The buffet is small and all the food they offered was BLAND.,0,"tensor(0.9901, grad_fn=<NllLossBackward>)","tensor([[0.1929, 0.7185]], grad_fn=<AddmmBackward>)",1,"tensor(0.6384, grad_fn=<NllLossBackward>)","tensor([[-0.0065, -0.1190]], grad_fn=<AddmmBackward>)",0,"tensor(0.9088, grad_fn=<NllLossBackward>)","tensor([[0.0291, 0.4221]], grad_fn=<AddmmBackward>)",1
This is an Outstanding little restaurant with some of the Best Food I have ever tasted.,1,"tensor(0.4737, grad_fn=<NllLossBackward>)","tensor([[0.1898, 0.6909]], grad_fn=<AddmmBackward>)",1,"tensor(0.7456, grad_fn=<NllLossBackward>)","tensor([[-0.0103, -0.1127]], grad_fn=<AddmmBackward>)",0,"tensor(0.4874, grad_fn=<NllLossBackward>)","tensor([[-0.0504,  0.4147]], grad_fn=<AddmmBackward>)",1
Pretty cool I would say.,1,"tensor(0.5812, grad_fn=<NllLossBackward>)","tensor([[0.3180, 0.5561]], grad_fn=<AddmmBackward>)",1,"tensor(0.7456, grad_fn=<NllLossBackward>)","tensor([[-0.0139, -0.1162]], grad_fn=<AddmmBackward>)",0,"tensor(0.4978, grad_fn=<NllLossBackward>)","tensor([[-0.1928,  0.2455]], grad_fn=<AddmmBackward>)",1
Definitely a turn off for me & i doubt I'll be back unless someone else is buying.,0,"tensor(0.9166, grad_fn=<NllLossBackward>)","tensor([[0.2699, 0.6759]], grad_fn=<AddmmBackward>)",1,"tensor(0.6370, grad_fn=<NllLossBackward>)","tensor([[-0.0079, -0.1235]], grad_fn=<AddmmBackward>)",0,"tensor(0.8993, grad_fn=<NllLossBackward>)","tensor([[0.0041, 0.3811]], grad_fn=<AddmmBackward>)",1
Server did a great job handling our large rowdy table.,1,"tensor(0.4495, grad_fn=<NllLossBackward>)","tensor([[0.2401, 0.8067]], grad_fn=<AddmmBackward>)",1,"tensor(0.7351, grad_fn=<NllLossBackward>)","tensor([[-0.0131, -0.0953]], grad_fn=<AddmmBackward>)",0,"tensor(0.4947, grad_fn=<NllLossBackward>)","tensor([[-0.0533,  0.3929]], grad_fn=<AddmmBackward>)",1
"I find wasting food to be despicable, but this just wasn't food.",0,"tensor(1.0290, grad_fn=<NllLossBackward>)","tensor([[0.2220, 0.8089]], grad_fn=<AddmmBackward>)",1,"tensor(0.6436, grad_fn=<NllLossBackward>)","tensor([[-0.0150, -0.1168]], grad_fn=<AddmmBackward>)",0,"tensor(0.9945, grad_fn=<NllLossBackward>)","tensor([[-0.0935,  0.4391]], grad_fn=<AddmmBackward>)",1
My wife had the Lobster Bisque soup which was lukewarm.,0,"tensor(0.9402, grad_fn=<NllLossBackward>)","tensor([[0.2878, 0.7329]], grad_fn=<AddmmBackward>)",1,"tensor(0.6412, grad_fn=<NllLossBackward>)","tensor([[-0.0042, -0.1109]], grad_fn=<AddmmBackward>)",0,"tensor(1.0097, grad_fn=<NllLossBackward>)","tensor([[-0.0779,  0.4787]], grad_fn=<AddmmBackward>)",1
Would come back again if I had a sushi craving while in Vegas.,1,"tensor(0.4432, grad_fn=<NllLossBackward>)","tensor([[0.2342, 0.8182]], grad_fn=<AddmmBackward>)",1,"tensor(0.7492, grad_fn=<NllLossBackward>)","tensor([[-0.0101, -0.1191]], grad_fn=<AddmmBackward>)",0,"tensor(0.4618, grad_fn=<NllLossBackward>)","tensor([[-0.1024,  0.4303]], grad_fn=<AddmmBackward>)",1
"The staff are great, the ambiance is great.",1,"tensor(0.4343, grad_fn=<NllLossBackward>)","tensor([[0.1888, 0.7977]], grad_fn=<AddmmBackward>)",1,"tensor(0.7450, grad_fn=<NllLossBackward>)","tensor([[-0.0097, -0.1108]], grad_fn=<AddmmBackward>)",0,"tensor(0.5371, grad_fn=<NllLossBackward>)","tensor([[-0.0989,  0.2423]], grad_fn=<AddmmBackward>)",1
He deserves 5 stars.,1,"tensor(0.4319, grad_fn=<NllLossBackward>)","tensor([[0.2388, 0.8547]], grad_fn=<AddmmBackward>)",1,"tensor(0.7454, grad_fn=<NllLossBackward>)","tensor([[-0.0092, -0.1112]], grad_fn=<AddmmBackward>)",0,"tensor(0.4910, grad_fn=<NllLossBackward>)","tensor([[-0.2696,  0.1861]], grad_fn=<AddmmBackward>)",1
I left with a stomach ache and felt sick the rest of the day.,0,"tensor(1.0426, grad_fn=<NllLossBackward>)","tensor([[0.1820, 0.7899]], grad_fn=<AddmmBackward>)",1,"tensor(0.6386, grad_fn=<NllLossBackward>)","tensor([[-0.0187, -0.1310]], grad_fn=<AddmmBackward>)",0,"tensor(0.9587, grad_fn=<NllLossBackward>)","tensor([[-0.1511,  0.3241]], grad_fn=<AddmmBackward>)",1
They dropped more than the ball.,0,"tensor(0.8050, grad_fn=<NllLossBackward>)","tensor([[0.4569, 0.6694]], grad_fn=<AddmmBackward>)",1,"tensor(0.6414, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1092]], grad_fn=<AddmmBackward>)",0,"tensor(0.8960, grad_fn=<NllLossBackward>)","tensor([[-0.2268,  0.1446]], grad_fn=<AddmmBackward>)",1
"The dining space is tiny, but elegantly decorated and comfortable.",1,"tensor(0.4646, grad_fn=<NllLossBackward>)","tensor([[0.2237, 0.7490]], grad_fn=<AddmmBackward>)",1,"tensor(0.7422, grad_fn=<NllLossBackward>)","tensor([[-0.0121, -0.1079]], grad_fn=<AddmmBackward>)",0,"tensor(0.5479, grad_fn=<NllLossBackward>)","tensor([[-0.0342,  0.2811]], grad_fn=<AddmmBackward>)",1
"They will customize your order any way you'd like, my usual is Eggplant with Green Bean stir fry, love it!",1,"tensor(0.4919, grad_fn=<NllLossBackward>)","tensor([[0.2686, 0.7221]], grad_fn=<AddmmBackward>)",1,"tensor(0.7509, grad_fn=<NllLossBackward>)","tensor([[ 0.0124, -0.1000]], grad_fn=<AddmmBackward>)",0,"tensor(0.4310, grad_fn=<NllLossBackward>)","tensor([[-0.1113,  0.5070]], grad_fn=<AddmmBackward>)",1
